[17, 13, 3, 16, 13, 0]
[16, 13, 0, 16, 14, 0]
[16, 14, 3, 15, 14, 0]
[15, 14, 2, 15, 13, 0]
[15, 13, 1, 16, 13, 0]
[16, 13, 2, 16, 12, 0]
[16, 12, 2, 16, 11, 0]
[16, 11, 1, 17, 11, 0]
[17, 11, 0, 17, 12, 0]
[17, 12, 2, 17, 11, 0]
[17, 11, 0, 17, 12, 0]
[17, 12, 2, 17, 11, 0]
[17, 11, 0, 17, 12, 0]
[17, 12, 1, 18, 12, 0]
[18, 12, 3, 17, 12, 0]
[17, 12, 0, 17, 13, 0]
[17, 13, 0, 17, 14, 0]
[17, 14, 2, 17, 13, 0]
[17, 13, 3, 16, 13, 0]
[16, 13, 2, 16, 12, 0]
[16, 12, 1, 17, 12, 0]
[17, 12, 3, 16, 12, 0]
[16, 12, 1, 17, 12, 0]
[17, 12, 3, 16, 12, 0]
[16, 12, 2, 16, 11, 0]
[16, 11, 0, 16, 12, 0]
[16, 12, 1, 17, 12, 0]
[17, 12, 3, 16, 12, 0]
[16, 12, 0, 16, 13, 0]
[16, 13, 2, 16, 12, 0]
[16, 12, 2, 16, 11, 0]
[16, 11, 1, 17, 11, 0]
[17, 11, 2, 17, 10, 0]
[17, 10, 2, 17, 9, 0]
[17, 9, 0, 17, 10, 0]
[17, 10, 3, 16, 10, 0]
[16, 10, 3, 15, 10, 0]
[15, 10, 0, 15, 11, 0]
[15, 11, 3, 14, 11, 0]
[14, 11, 3, 13, 11, 0]
[13, 11, 3, 12, 11, 0]
[12, 11, 2, 12, 10, 0]
[12, 10, 0, 12, 11, 0]
[12, 11, 0, 12, 12, 0]
[12, 12, 3, 11, 12, 0]
[11, 12, 0, 11, 13, 0]
[11, 13, 1, 12, 13, 0]
[12, 13, 0, 12, 14, 0]
[12, 14, 0, 12, 15, 0]
[12, 15, 3, 11, 15, 0]
[11, 15, 2, 11, 14, 0]
[11, 14, 2, 11, 13, 0]
[11, 13, 1, 12, 13, 0]
[12, 13, 3, 11, 13, 0]
[11, 13, 1, 12, 13, 0]
[12, 13, 2, 12, 12, 0]
[12, 12, 0, 12, 13, 0]
[12, 13, 2, 12, 12, 0]
[12, 12, 1, 13, 12, 0]
[13, 12, 1, 14, 12, 0]
[14, 12, 1, 15, 12, 0]
[15, 12, 0, 15, 13, 0]
[15, 13, 1, 16, 13, 0]
[16, 13, 3, 15, 13, 0]
[15, 13, 1, 16, 13, 0]
[16, 13, 0, 16, 14, 0]
[16, 14, 1, 17, 14, 0]
[17, 14, 1, 18, 14, 0]
[18, 14, 0, 18, 15, 0]
[18, 15, 2, 18, 14, 0]
[18, 14, 3, 17, 14, 0]
[17, 14, 3, 16, 14, 0]
[16, 14, 3, 15, 14, 0]
[15, 14, 0, 15, 15, 0]
[15, 15, 0, 15, 15, -0.1]
[15, 15, 3, 14, 15, 0]
[14, 15, 3, 13, 15, 0]
[13, 15, 2, 13, 14, 0]
[13, 14, 3, 12, 14, 0]
[12, 14, 3, 11, 14, 0]
[11, 14, 2, 11, 13, 0]
[11, 13, 3, 11, 13, -0.1]
[11, 13, 2, 11, 12, 0]
